company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,sched_dep,actual_dep,delay_min,passengers,Hot Transfer,Origin,Transfer,transfer_ratio,ssr_count,tight_ground,high_load,delay_norm,ssr_norm,bag_ratio_norm,load_norm,tight_flag,high_load_flag,difficulty_score,daily_rank,difficulty_cat
UA,2004,2025-08-14,ORD,SYR,2025-08-14T13:45:00Z,2025-08-14T16:44:00Z,2025-08-14T13:43:00Z,2025-08-14T16:25:00Z,150,A320-200,Mainline,63,72,46,2025-08-14 13:45:00+00:00,2025-08-14 13:43:00+00:00,-2.0,180,28,24,65,65.0,0.0,False,False,0.014506769825918761,0.0,0.18571428571428572,0.33586337760910817,0,0,0.10866756361245442,163.0,Medium
OO,5337,2025-08-06,ORD,ROA,2025-08-06T14:00:00Z,2025-08-06T17:00:00Z,2025-08-06T13:55:00Z,2025-08-06T16:56:00Z,76,ERJ-175,Express,81,91,34,2025-08-06 14:00:00+00:00,2025-08-06 13:55:00+00:00,-5.0,78,14,18,20,20.0,0.0,False,False,0.011605415860735008,0.0,0.05714285714285714,0.14231499051233396,0,0,0.043373194289258725,395.0,Medium
UA,592,2025-08-15,ORD,JAC,2025-08-15T16:50:00Z,2025-08-15T19:05:00Z,2025-08-15T16:49:00Z,2025-08-15T19:20:00Z,126,B737-700,Mainline,57,78,43,2025-08-15 16:50:00+00:00,2025-08-15 16:49:00+00:00,-1.0,163,4,24,63,63.0,0.0,False,False,0.015473887814313345,0.0,0.18,0.30360531309297917,0,0,0.10136322896288984,172.0,Medium
OO,5577,2025-08-04,ORD,JAX,2025-08-04T07:00:00Z,2025-08-04T10:39:00Z,2025-08-04T06:50:00Z,2025-08-04T10:28:00Z,76,ERJ-175,Express,842,836,70,2025-08-04 07:00:00+00:00,2025-08-04 06:50:00+00:00,-10.0,73,9,17,2,2.0,1.0,False,False,0.006769825918762087,0.1111111111111111,0.005714285714285714,0.13282732447817835,0,0,0.05196149203634366,400.0,Medium
UA,2481,2025-08-08,ORD,SYR,2025-08-08T18:20:00Z,2025-08-08T21:16:00Z,2025-08-08T18:18:00Z,2025-08-08T21:05:00Z,150,A320-200,Mainline,75,64,46,2025-08-08 18:20:00+00:00,2025-08-08 18:18:00+00:00,-2.0,168,0,25,57,57.0,4.0,False,False,0.014506769825918761,0.4444444444444444,0.16285714285714287,0.31309297912713474,0,0,0.18843094423352005,38.0,Difficult
UA,1178,2025-08-13,ORD,ORF,2025-08-13T18:22:00Z,2025-08-13T21:40:00Z,2025-08-13T19:08:00Z,2025-08-13T22:21:00Z,179,B737-900,Mainline,72,89,56,2025-08-13 18:22:00+00:00,2025-08-13 19:08:00+00:00,46.0,189,0,25,76,76.0,1.0,False,False,0.0609284332688588,0.1111111111111111,0.21714285714285714,0.35294117647058826,0,0,0.15451755892556895,80.0,Difficult
UA,2370,2025-08-12,ORD,BOS,2025-08-12T14:28:00Z,2025-08-12T18:06:00Z,2025-08-12T14:27:00Z,2025-08-12T20:01:00Z,179,B737-900,Mainline,82,58,56,2025-08-12 14:28:00+00:00,2025-08-12 14:27:00+00:00,-1.0,153,0,45,35,35.0,1.0,False,False,0.015473887814313345,0.1111111111111111,0.1,0.28462998102466797,0,0,0.10379038477144983,212.0,Medium
OO,5414,2025-08-14,ORD,MEM,2025-08-14T15:37:00Z,2025-08-14T17:38:00Z,2025-08-14T15:35:00Z,2025-08-14T17:17:00Z,76,ERJ-175,Express,45,44,34,2025-08-14 15:37:00+00:00,2025-08-14 15:35:00+00:00,-2.0,81,5,22,40,40.0,0.0,False,False,0.014506769825918761,0.0,0.11428571428571428,0.14800759013282733,0,0,0.05681069183148395,365.0,Medium
UA,1778,2025-08-05,ORD,OMA,2025-08-05T08:45:00Z,2025-08-05T10:26:00Z,2025-08-05T08:40:00Z,2025-08-05T10:15:00Z,166,B737-800,Mainline,136,137,51,2025-08-05 08:45:00+00:00,2025-08-05 08:40:00+00:00,-5.0,169,13,11,58,58.0,0.0,False,False,0.011605415860735008,0.0,0.1657142857142857,0.31499051233396586,0,0,0.09962258436787082,214.0,Medium
UA,1923,2025-08-08,ORD,CID,2025-08-08T20:05:00Z,2025-08-08T21:21:00Z,2025-08-08T21:30:00Z,2025-08-08T22:43:00Z,150,A320-200,Mainline,70,158,46,2025-08-08 20:05:00+00:00,2025-08-08 21:30:00+00:00,85.0,191,2,4,76,76.0,3.0,False,False,0.09864603481624759,0.3333333333333333,0.21714285714285714,0.3567362428842505,0,0,0.21103629711696248,22.0,Difficult
OO,5118,2025-08-03,ORD,PLN,2025-08-03T12:45:00Z,2025-08-03T15:08:00Z,2025-08-03T13:00:00Z,2025-08-03T15:33:00Z,50,CRJ-200,Express,55,97,29,2025-08-03 12:45:00+00:00,2025-08-03 13:00:00+00:00,15.0,48,6,24,15,15.0,1.0,False,False,0.03094777562862669,0.1111111111111111,0.04285714285714286,0.08538899430740038,0,0,0.057155782343718875,385.0,Medium
G7,4590,2025-08-15,ORD,MDT,2025-08-15T16:45:00Z,2025-08-15T19:52:00Z,2025-08-15T16:39:00Z,2025-08-15T19:12:00Z,50,CRJ-550,Express,50,54,29,2025-08-15 16:45:00+00:00,2025-08-15 16:39:00+00:00,-6.0,56,9,2,22,22.0,0.0,False,False,0.010638297872340424,0.0,0.06285714285714286,0.10056925996204934,0,0,0.035876769925540564,478.0,Easy
UA,224,2025-08-11,ORD,BZN,2025-08-11T09:20:00Z,2025-08-11T11:47:00Z,2025-08-11T09:13:00Z,2025-08-11T11:44:00Z,166,B737-800,Mainline,775,762,51,2025-08-11 09:20:00+00:00,2025-08-11 09:13:00+00:00,-7.0,207,7,25,76,76.0,1.0,False,False,0.00967117988394584,0.1111111111111111,0.21714285714285714,0.38709677419354843,0,0,0.1459715024546871,66.0,Difficult
UA,490,2025-08-09,ORD,SAT,2025-08-09T08:45:00Z,2025-08-09T11:45:00Z,2025-08-09T08:48:00Z,2025-08-09T11:37:00Z,126,B737-700,Mainline,72,55,43,2025-08-09 08:45:00+00:00,2025-08-09 08:48:00+00:00,3.0,150,22,32,40,40.0,1.0,False,False,0.01934235976789168,0.1111111111111111,0.11428571428571428,0.27893738140417457,0,0,0.1066695492905675,214.0,Medium
UA,2369,2025-08-01,ORD,AUS,2025-08-01T08:50:00Z,2025-08-01T11:44:00Z,2025-08-01T08:45:00Z,2025-08-01T11:28:00Z,179,B737-MAX9,Mainline,75,64,56,2025-08-01 08:50:00+00:00,2025-08-01 08:45:00+00:00,-5.0,205,25,28,23,23.0,1.0,False,False,0.011605415860735008,0.1111111111111111,0.06571428571428571,0.38330170777988615,0,0,0.1155070456792771,237.0,Medium
OO,5521,2025-08-05,ORD,ATW,2025-08-05T15:35:00Z,2025-08-05T16:48:00Z,2025-08-05T16:07:00Z,2025-08-05T17:09:00Z,50,CRJ-200,Express,0,46,29,2025-08-05 15:35:00+00:00,2025-08-05 16:07:00+00:00,32.0,52,12,21,20,20.0,1.0,True,False,0.047388781431334626,0.1111111111111111,0.05714285714285714,0.09297912713472486,1,0,0.16646325350713903,71.0,Difficult
UA,1328,2025-08-11,ORD,SMF,2025-08-11T09:05:00Z,2025-08-11T11:46:00Z,2025-08-11T09:05:00Z,2025-08-11T11:37:00Z,200,A321-2NX,Mainline,626,599,62,2025-08-11 09:05:00+00:00,2025-08-11 09:05:00+00:00,0.0,229,7,53,57,57.0,2.0,False,True,0.01644100580270793,0.2222222222222222,0.16285714285714287,0.42884250474383306,0,1,0.167716675705452,33.0,Difficult
OO,4809,2025-08-09,ORD,ICT,2025-08-09T09:03:00Z,2025-08-09T11:21:00Z,2025-08-09T09:00:00Z,2025-08-09T11:01:00Z,76,ERJ-175,Express,773,730,34,2025-08-09 09:03:00+00:00,2025-08-09 09:00:00+00:00,-3.0,93,1,8,53,53.0,4.0,False,False,0.013539651837524177,0.4444444444444444,0.15142857142857144,0.17077798861480076,0,0,0.1573920964488206,101.0,Difficult
UA,2243,2025-08-12,ORD,RIC,2025-08-12T18:20:00Z,2025-08-12T21:30:00Z,2025-08-12T20:52:00Z,2025-08-13T00:30:00Z,166,B737-800,Mainline,-3,52,51,2025-08-12 18:20:00+00:00,2025-08-12 20:52:00+00:00,152.0,162,0,11,55,55.0,0.0,True,False,0.16344294003868473,0.0,0.15714285714285714,0.30170777988614805,1,0,0.24080300941740648,23.0,Difficult
G7,4491,2025-08-02,ORD,CAE,2025-08-02T18:30:00Z,2025-08-02T21:45:00Z,2025-08-02T18:28:00Z,2025-08-02T21:25:00Z,50,CRJ-550,Express,89,86,29,2025-08-02 18:30:00+00:00,2025-08-02 18:28:00+00:00,-2.0,54,0,15,33,33.0,0.0,False,False,0.014506769825918761,0.0,0.09428571428571429,0.0967741935483871,0,0,0.042564012514595906,456.0,Easy
UA,2011,2025-08-09,ORD,YVR,2025-08-09T08:48:00Z,2025-08-09T11:33:00Z,2025-08-09T08:44:00Z,2025-08-09T11:33:00Z,150,A320-200,Mainline,51,69,60,2025-08-09 08:48:00+00:00,2025-08-09 08:44:00+00:00,-4.0,174,26,51,39,39.0,0.0,True,False,0.012572533849129593,0.0,0.11142857142857143,0.3244781783681215,1,0,0.19095311011407748,57.0,Difficult
OO,5230,2025-08-03,ORD,CRW,2025-08-03T14:00:00Z,2025-08-03T16:42:00Z,2025-08-03T14:32:00Z,2025-08-03T17:55:00Z,50,CRJ-550,Express,115,164,29,2025-08-03 14:00:00+00:00,2025-08-03 14:32:00+00:00,32.0,50,13,3,22,22.0,0.0,False,False,0.047388781431334626,0.0,0.06285714285714286,0.08918406072106262,0,0,0.04462487514504149,440.0,Easy
UA,286,2025-08-11,ORD,CLE,2025-08-11T07:33:00Z,2025-08-11T09:59:00Z,2025-08-11T07:31:00Z,2025-08-11T09:51:00Z,179,B737-900,Mainline,501,498,56,2025-08-11 07:33:00+00:00,2025-08-11 07:31:00+00:00,-2.0,192,0,44,51,51.0,1.0,False,False,0.014506769825918761,0.1111111111111111,0.1457142857142857,0.3586337760910816,0,0,0.12744386553107132,117.0,Medium
G7,4481,2025-08-04,ORD,GRR,2025-08-04T07:00:00Z,2025-08-04T09:07:00Z,2025-08-04T06:54:00Z,2025-08-04T08:56:00Z,50,CRJ-550,Express,740,709,29,2025-08-04 07:00:00+00:00,2025-08-04 06:54:00+00:00,-6.0,52,10,1,40,40.0,0.0,False,False,0.010638297872340424,0.0,0.11428571428571428,0.09297912713472486,0,0,0.04464445764578996,449.0,Medium
YX,3635,2025-08-08,ORD,MSN,2025-08-08T19:35:00Z,2025-08-08T20:48:00Z,2025-08-08T19:39:00Z,2025-08-08T20:37:00Z,70,ERJ-170,Express,64,55,34,2025-08-08 19:35:00+00:00,2025-08-08 19:39:00+00:00,4.0,68,10,9,25,25.0,0.0,False,False,0.020309477756286266,0.0,0.07142857142857142,0.12333965844402277,0,0,0.045046489301404716,425.0,Medium
UA,1740,2025-08-11,ORD,RSW,2025-08-11T07:11:00Z,2025-08-11T11:16:00Z,2025-08-11T07:21:00Z,2025-08-11T11:16:00Z,166,B737-800,Mainline,529,541,51,2025-08-11 07:11:00+00:00,2025-08-11 07:21:00+00:00,10.0,145,0,51,23,23.0,0.0,False,False,0.02611218568665377,0.0,0.06571428571428571,0.269449715370019,0,0,0.07486645592285707,309.0,Medium
UA,602,2025-08-08,ORD,PHX,2025-08-08T20:05:00Z,2025-08-08T21:55:00Z,2025-08-08T20:05:00Z,2025-08-08T21:50:00Z,179,B737-MAX9,Mainline,109,125,56,2025-08-08 20:05:00+00:00,2025-08-08 20:05:00+00:00,0.0,166,2,36,80,80.0,1.0,False,False,0.01644100580270793,0.1111111111111111,0.22857142857142856,0.3092979127134725,0,0,0.13472839222001481,119.0,Medium
UA,1617,2025-08-09,ORD,PHL,2025-08-09T14:20:00Z,2025-08-09T17:36:00Z,2025-08-09T14:20:00Z,2025-08-09T17:20:00Z,150,A320-200,Mainline,65,80,46,2025-08-09 14:20:00+00:00,2025-08-09 14:20:00+00:00,0.0,174,0,26,91,91.0,0.0,False,False,0.01644100580270793,0.0,0.26,0.3244781783681215,0,0,0.12182793741443668,178.0,Medium
OO,5360,2025-08-07,ORD,MBS,2025-08-07T13:55:00Z,2025-08-07T16:10:00Z,2025-08-07T13:50:00Z,2025-08-07T16:27:00Z,50,CRJ-550,Express,111,124,29,2025-08-07 13:55:00+00:00,2025-08-07 13:50:00+00:00,-5.0,42,2,3,14,14.0,0.0,False,False,0.011605415860735008,0.0,0.04,0.07400379506641366,0,0,0.026282383771503236,541.0,Easy
OO,5564,2025-08-15,ORD,SBN,2025-08-15T14:20:00Z,2025-08-15T16:18:00Z,2025-08-15T14:56:00Z,2025-08-15T16:56:00Z,50,CRJ-550,Express,65,31,29,2025-08-15 14:20:00+00:00,2025-08-15 14:56:00+00:00,36.0,45,3,4,45,45.0,0.0,False,False,0.05125725338491296,0.0,0.12857142857142856,0.07969639468690702,0,0,0.057030740667141006,351.0,Medium
YX,3465,2025-08-02,ORD,GSP,2025-08-02T19:35:00Z,2025-08-02T22:42:00Z,2025-08-02T19:30:00Z,2025-08-02T22:33:00Z,76,ERJ-175,Express,60,70,34,2025-08-02 19:35:00+00:00,2025-08-02 19:30:00+00:00,-5.0,83,1,9,47,47.0,0.0,False,False,0.011605415860735008,0.0,0.13428571428571429,0.15180265654648956,0,0,0.06069929892466128,365.0,Medium
YX,3421,2025-08-08,ORD,ROC,2025-08-08T07:15:00Z,2025-08-08T10:17:00Z,2025-08-08T07:08:00Z,2025-08-08T10:18:00Z,76,ERJ-175,Express,841,818,70,2025-08-08 07:15:00+00:00,2025-08-08 07:08:00+00:00,-7.0,83,1,13,35,35.0,0.0,False,False,0.00967117988394584,0.0,0.1,0.15180265654648956,0,0,0.05326188527448167,380.0,Medium
OO,5337,2025-08-08,ORD,ROA,2025-08-08T14:00:00Z,2025-08-08T17:00:00Z,2025-08-08T13:57:00Z,2025-08-08T16:57:00Z,76,ERJ-175,Express,55,79,34,2025-08-08 14:00:00+00:00,2025-08-08 13:57:00+00:00,-3.0,72,9,23,19,19.0,0.0,False,False,0.013539651837524177,0.0,0.054285714285714284,0.13092979127134724,0,0,0.041104996662669556,451.0,Easy
OO,5652,2025-08-05,ORD,GEG,2025-08-05T19:38:00Z,2025-08-05T21:59:00Z,2025-08-05T19:32:00Z,2025-08-05T21:36:00Z,76,ERJ-175,Express,143,130,34,2025-08-05 19:38:00+00:00,2025-08-05 19:32:00+00:00,-6.0,90,12,15,30,30.0,0.0,False,False,0.010638297872340424,0.0,0.08571428571428572,0.16508538899430739,0,0,0.05335142430342075,368.0,Medium
OO,5094,2025-08-03,ORD,RHI,2025-08-03T10:57:00Z,2025-08-03T12:19:00Z,2025-08-03T10:57:00Z,2025-08-03T12:06:00Z,50,CRJ-200,Express,1227,1237,29,2025-08-03 10:57:00+00:00,2025-08-03 10:57:00+00:00,0.0,61,0,38,8,8.0,0.0,False,False,0.01644100580270793,0.0,0.022857142857142857,0.11005692599620494,0,0,0.031515115511481936,521.0,Easy
UA,275,2025-08-03,ORD,RAP,2025-08-03T08:45:00Z,2025-08-03T10:20:00Z,2025-08-03T08:44:00Z,2025-08-03T09:54:00Z,150,A320-200,Mainline,749,735,46,2025-08-03 08:45:00+00:00,2025-08-03 08:44:00+00:00,-1.0,171,24,6,35,35.0,1.0,False,False,0.015473887814313345,0.1111111111111111,0.1,0.3187855787476281,0,0,0.11062150431604185,193.0,Medium
UA,374,2025-08-13,ORD,MSP,2025-08-13T16:10:00Z,2025-08-13T17:49:00Z,2025-08-13T16:13:00Z,2025-08-13T17:33:00Z,126,A319-100,Mainline,75,104,43,2025-08-13 16:10:00+00:00,2025-08-13 16:13:00+00:00,3.0,140,0,17,41,41.0,0.0,False,False,0.01934235976789168,0.0,0.11714285714285715,0.2599620493358634,0,0,0.08122368922611162,265.0,Medium
UA,1617,2025-08-14,ORD,PHL,2025-08-14T14:20:00Z,2025-08-14T17:36:00Z,2025-08-14T15:29:00Z,2025-08-14T18:45:00Z,166,B737-800,Mainline,1284,1352,51,2025-08-14 14:20:00+00:00,2025-08-14 15:29:00+00:00,69.0,171,1,40,48,48.0,0.0,False,False,0.08317214700193423,0.0,0.13714285714285715,0.3187855787476281,0,0,0.11613733127867733,141.0,Medium
UA,1577,2025-08-10,ORD,SFO,2025-08-10T14:40:00Z,2025-08-10T17:26:00Z,2025-08-10T18:18:00Z,2025-08-10T20:50:00Z,234,B757-300,Mainline,-121,82,66,2025-08-10 14:40:00+00:00,2025-08-10 18:18:00+00:00,218.0,286,0,144,40,40.0,1.0,True,True,0.2272727272727273,0.1111111111111111,0.11428571428571428,0.5370018975332068,1,1,0.32066156276782465,2.0,Difficult
OO,5358,2025-08-15,ORD,CAK,2025-08-15T14:35:00Z,2025-08-15T17:09:00Z,2025-08-15T16:13:00Z,2025-08-15T18:28:00Z,50,CRJ-550,Express,-20,84,29,2025-08-15 14:35:00+00:00,2025-08-15 16:13:00+00:00,98.0,53,0,10,32,32.0,0.0,True,False,0.11121856866537719,0.0,0.09142857142857143,0.09487666034155598,1,0,0.17062661695363865,62.0,Difficult
UA,1205,2025-08-06,ORD,EWR,2025-08-06T11:46:00Z,2025-08-06T15:12:00Z,2025-08-06T11:47:00Z,2025-08-06T14:54:00Z,179,B737-900,Mainline,921,936,56,2025-08-06 11:46:00+00:00,2025-08-06 11:47:00+00:00,1.0,176,0,81,14,14.0,2.0,False,False,0.017408123791102514,0.2222222222222222,0.04,0.3282732447817837,0,0,0.12332153053813194,158.0,Medium
YX,3604,2025-08-06,ORD,CMH,2025-08-06T19:35:00Z,2025-08-06T22:08:00Z,2025-08-06T19:33:00Z,2025-08-06T21:36:00Z,76,ERJ-175,Express,42,56,39,2025-08-06 19:35:00+00:00,2025-08-06 19:33:00+00:00,-2.0,55,2,13,18,18.0,0.0,False,False,0.014506769825918761,0.0,0.05142857142857143,0.09867172675521822,0,0,0.03437209058453356,439.0,Easy
G7,4188,2025-08-12,ORD,GSO,2025-08-12T18:10:00Z,2025-08-12T21:17:00Z,2025-08-13T08:17:00Z,2025-08-13T11:05:00Z,50,CRJ-550,Express,127,652,29,2025-08-12 18:10:00+00:00,2025-08-13 08:17:00+00:00,847.0,42,1,15,26,26.0,0.0,False,False,0.8355899419729207,0.0,0.07428571428571429,0.07400379506641366,0,0,0.2803348844623018,15.0,Difficult
UA,1741,2025-08-14,ORD,JAC,2025-08-14T09:20:00Z,2025-08-14T11:35:00Z,2025-08-14T09:21:00Z,2025-08-14T11:36:00Z,126,B737-700,Mainline,107,98,43,2025-08-14 09:20:00+00:00,2025-08-14 09:21:00+00:00,1.0,152,7,42,42,42.0,0.0,False,False,0.017408123791102514,0.0,0.12,0.28273244781783685,0,0,0.08576892670089813,266.0,Medium
UA,2627,2025-08-07,ORD,MSP,2025-08-07T21:50:00Z,2025-08-07T23:28:00Z,2025-08-07T22:17:00Z,2025-08-07T23:39:00Z,179,B737-900,Mainline,190,97,56,2025-08-07 21:50:00+00:00,2025-08-07 22:17:00+00:00,27.0,177,1,25,85,85.0,2.0,False,False,0.0425531914893617,0.2222222222222222,0.24285714285714285,0.3301707779886148,0,0,0.1718159860604045,67.0,Difficult
OO,5358,2025-08-14,ORD,CAK,2025-08-14T14:35:00Z,2025-08-14T17:09:00Z,2025-08-14T14:27:00Z,2025-08-14T16:58:00Z,50,CRJ-550,Express,80,62,29,2025-08-14 14:35:00+00:00,2025-08-14 14:27:00+00:00,-8.0,50,0,6,10,10.0,0.0,False,False,0.008704061895551257,0.0,0.02857142857142857,0.08918406072106262,0,0,0.026162316427163615,553.0,Easy
UA,422,2025-08-11,ORD,ATH,2025-08-11T16:15:00Z,2025-08-12T10:30:00Z,2025-08-11T16:14:00Z,2025-08-12T10:39:00Z,318,B787-10,Mainline,185,197,155,2025-08-11 16:15:00+00:00,2025-08-11 16:14:00+00:00,-1.0,339,0,134,100,100.0,0.0,False,True,0.015473887814313345,0.0,0.2857142857142857,0.6375711574952562,0,1,0.1892992549862024,19.0,Difficult
G7,4445,2025-08-08,ORD,BHM,2025-08-08T10:55:00Z,2025-08-08T12:55:00Z,2025-08-08T10:49:00Z,2025-08-08T12:36:00Z,50,CRJ-550,Express,63,83,29,2025-08-08 10:55:00+00:00,2025-08-08 10:49:00+00:00,-6.0,50,0,17,22,22.0,0.0,False,False,0.010638297872340424,0.0,0.06285714285714286,0.08918406072106262,0,0,0.03359973007734322,508.0,Easy
UA,1324,2025-08-03,ORD,SFO,2025-08-03T19:48:00Z,2025-08-03T22:38:00Z,2025-08-03T19:52:00Z,2025-08-03T23:22:00Z,200,A321-2NX,Mainline,84,91,62,2025-08-03 19:48:00+00:00,2025-08-03 19:52:00+00:00,4.0,213,28,60,43,43.0,0.0,False,False,0.020309477756286266,0.0,0.12285714285714286,0.3984819734345351,0,0,0.11036066658522149,196.0,Medium
UA,739,2025-08-09,ORD,BZN,2025-08-09T19:59:00Z,2025-08-09T22:23:00Z,2025-08-09T22:45:00Z,2025-08-10T01:06:00Z,150,A320-200,Mainline,-4,68,54,2025-08-09 19:59:00+00:00,2025-08-09 22:45:00+00:00,166.0,160,0,12,50,50.0,1.0,True,False,0.1769825918762089,0.1111111111111111,0.14285714285714285,0.29791271347248577,1,0,0.2634709710510106,15.0,Difficult
OO,4766,2025-08-04,ORD,OKC,2025-08-04T16:45:00Z,2025-08-04T19:04:00Z,2025-08-04T16:40:00Z,2025-08-04T18:45:00Z,50,CRJ-550,Express,42,46,29,2025-08-04 16:45:00+00:00,2025-08-04 16:40:00+00:00,-5.0,44,0,9,24,24.0,0.0,False,False,0.011605415860735008,0.0,0.06857142857142857,0.0777988614800759,0,0,0.0327556827685214,516.0,Easy
G7,4590,2025-08-13,ORD,MDT,2025-08-13T16:45:00Z,2025-08-13T19:52:00Z,2025-08-13T19:10:00Z,2025-08-13T21:58:00Z,50,CRJ-550,Express,-110,41,29,2025-08-13 16:45:00+00:00,2025-08-13 19:10:00+00:00,145.0,48,10,4,30,30.0,1.0,True,False,0.15667311411992263,0.1111111111111111,0.08571428571428572,0.08538899430740038,1,0,0.20344481246253623,37.0,Difficult
UA,343,2025-08-05,ORD,SFO,2025-08-05T10:53:00Z,2025-08-05T13:40:00Z,2025-08-05T12:46:00Z,2025-08-05T15:28:00Z,200,A321-2NX,Mainline,-34,118,62,2025-08-05 10:53:00+00:00,2025-08-05 12:46:00+00:00,113.0,243,12,109,41,41.0,1.0,True,True,0.12572533849129594,0.1111111111111111,0.11714285714285715,0.4554079696394687,1,1,0.2744499891260762,13.0,Difficult
UA,1314,2025-08-02,ORD,IAH,2025-08-02T14:26:00Z,2025-08-02T17:25:00Z,2025-08-02T14:41:00Z,2025-08-02T17:30:00Z,200,A321-2NX,Mainline,72,106,62,2025-08-02 14:26:00+00:00,2025-08-02 14:41:00+00:00,15.0,246,1,118,99,99.0,0.0,False,True,0.03094777562862669,0.0,0.28285714285714286,0.46110056925996207,0,1,0.158075875112009,112.0,Medium
G7,4481,2025-08-10,ORD,GRR,2025-08-10T07:00:00Z,2025-08-10T09:07:00Z,2025-08-10T07:21:00Z,2025-08-10T09:21:00Z,50,CRJ-550,Express,36,60,29,2025-08-10 07:00:00+00:00,2025-08-10 07:21:00+00:00,21.0,37,9,1,28,28.0,0.0,False,False,0.0367504835589942,0.0,0.08,0.06451612903225806,0,0,0.03992837087414987,497.0,Easy
UA,1848,2025-08-08,ORD,ATL,2025-08-08T10:35:00Z,2025-08-08T13:42:00Z,2025-08-08T10:31:00Z,2025-08-08T13:20:00Z,126,B737-700,Mainline,66,73,43,2025-08-08 10:35:00+00:00,2025-08-08 10:31:00+00:00,-4.0,129,8,65,19,19.0,1.0,False,False,0.012572533849129593,0.1111111111111111,0.054285714285714284,0.23908918406072105,0,0,0.08466896204624817,265.0,Medium
UA,1306,2025-08-03,ORD,TPA,2025-08-03T07:30:00Z,2025-08-03T11:21:00Z,2025-08-03T07:32:00Z,2025-08-03T11:20:00Z,179,B737-MAX9,Mainline,92,94,62,2025-08-03 07:30:00+00:00,2025-08-03 07:32:00+00:00,2.0,262,0,93,18,18.0,0.0,False,True,0.0183752417794971,0.0,0.05142857142857143,0.49146110056926,0,1,0.11409050693341542,177.0,Medium
UA,1980,2025-08-03,ORD,LGA,2025-08-03T06:00:00Z,2025-08-03T09:11:00Z,2025-08-03T05:58:00Z,2025-08-03T08:57:00Z,166,B737-800,Mainline,90,85,57,2025-08-03 06:00:00+00:00,2025-08-03 05:58:00+00:00,-2.0,184,2,49,6,6.0,0.0,False,False,0.014506769825918761,0.0,0.017142857142857144,0.3434535104364327,0,0,0.07647130446363361,315.0,Medium
UA,2038,2025-08-08,ORD,BUF,2025-08-08T07:15:00Z,2025-08-08T09:54:00Z,2025-08-08T07:07:00Z,2025-08-08T10:13:00Z,150,A320-200,Mainline,780,727,54,2025-08-08 07:15:00+00:00,2025-08-08 07:07:00+00:00,-8.0,128,15,12,57,57.0,0.0,False,False,0.008704061895551257,0.0,0.16285714285714287,0.23719165085388993,0,0,0.08262097731087195,273.0,Medium
OO,5229,2025-08-15,ORD,ILM,2025-08-15T11:59:00Z,2025-08-15T15:24:00Z,2025-08-15T13:02:00Z,2025-08-15T16:26:00Z,76,ERJ-175,Express,-40,32,34,2025-08-15 11:59:00+00:00,2025-08-15 13:02:00+00:00,63.0,46,4,2,28,28.0,0.0,True,False,0.07736943907156674,0.0,0.08,0.08159392789373815,1,0,0.15552961730021767,79.0,Difficult
UA,1414,2025-08-15,ORD,BOI,2025-08-15T08:45:00Z,2025-08-15T11:43:00Z,2025-08-15T08:40:00Z,2025-08-15T11:04:00Z,150,A320-200,Mainline,57,75,46,2025-08-15 08:45:00+00:00,2025-08-15 08:40:00+00:00,-5.0,181,16,53,41,41.0,0.0,False,False,0.011605415860735008,0.0,0.11714285714285715,0.3377609108159393,0,0,0.09446237834997978,198.0,Medium
OO,5135,2025-08-05,ORD,MCW,2025-08-05T16:50:00Z,2025-08-05T18:20:00Z,2025-08-05T16:49:00Z,2025-08-05T18:16:00Z,50,CRJ-200,Express,43,44,29,2025-08-05 16:50:00+00:00,2025-08-05 16:49:00+00:00,-1.0,34,2,6,17,17.0,0.0,False,False,0.015473887814313345,0.0,0.04857142857142857,0.058823529411764705,0,0,0.02612115794093266,507.0,Easy
UA,1612,2025-08-11,ORD,MEM,2025-08-11T20:00:00Z,2025-08-11T22:00:00Z,2025-08-11T19:58:00Z,2025-08-11T22:34:00Z,126,B737-700,Mainline,70,44,43,2025-08-11 20:00:00+00:00,2025-08-11 19:58:00+00:00,-2.0,98,0,15,59,59.0,0.0,False,False,0.014506769825918761,0.0,0.16857142857142857,0.18026565464895636,0,0,0.07411944759185263,313.0,Medium
OO,5051,2025-08-11,ORD,LAF,2025-08-11T21:15:00Z,2025-08-11T23:13:00Z,2025-08-11T23:48:00Z,2025-08-12T01:33:00Z,50,CRJ-200,Express,72,217,29,2025-08-11 21:15:00+00:00,2025-08-11 23:48:00+00:00,153.0,11,1,1,4,4.0,0.0,False,False,0.1644100580270793,0.0,0.011428571428571429,0.015180265654648958,0,0,0.05464478482476787,391.0,Medium
UA,1270,2025-08-14,ORD,PUJ,2025-08-14T09:23:00Z,2025-08-14T15:05:00Z,2025-08-14T09:24:00Z,2025-08-14T15:11:00Z,179,B737-900,Mainline,87,91,70,2025-08-14 09:23:00+00:00,2025-08-14 09:24:00+00:00,1.0,208,2,83,34,34.0,0.0,False,False,0.017408123791102514,0.0,0.09714285714285714,0.38899430740037955,0,0,0.10244987004597811,192.0,Medium
